"","state","puma","X","jpumarow","serialno.household","sex","age","educ","income","latino","black","asian","married","divorced","uscitizen","children","disability","militaryservice","employed","englishability","fips"
"13586",13,1102,536,12,2218912,0,40,12,40000,0,1,0,1,0,1,0,0,1,1,NA,13121
"13587",13,1102,536,12,1841060,0,41,15,365000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13588",13,1102,536,12,4550390,1,47,16,118740,0,0,0,1,0,1,0,0,0,1,NA,13121
"13589",13,1102,536,12,208626,0,40,13,133000,1,0,0,1,0,1,0,0,0,1,1,13121
"13590",13,1102,536,12,6276138,1,53,11,27000,0,0,0,1,0,1,0,0,0,0,NA,13121
"13591",13,1102,536,12,2740099,0,28,11,25500,0,1,0,0,0,0,0,0,0,1,NA,13121
"13592",13,1102,536,12,4035712,0,43,15,327000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13593",13,1102,536,12,9193383,1,46,12,25000,0,0,0,1,0,1,0,0,0,1,1,13121
"13594",13,1102,536,12,5302501,1,45,13,2500,0,0,0,1,0,1,1,0,0,1,NA,13121
"13595",13,1102,536,12,7985456,0,68,10,27300,0,0,0,1,0,1,0,0,1,0,NA,13121
"13596",13,1102,536,12,9570770,1,73,14,35580,0,0,0,0,1,1,0,1,0,1,NA,13121
"13597",13,1102,536,12,4867450,1,29,13,32600,0,0,0,1,0,1,1,0,0,0,NA,13121
"13598",13,1102,536,12,514289,1,73,7,13600,0,0,0,1,0,1,0,0,0,0,NA,13121
"13599",13,1102,536,12,1674378,0,35,8,10000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13600",13,1102,536,12,6635408,0,80,12,14000,0,0,0,0,1,1,0,0,1,0,NA,13121
"13601",13,1102,536,12,2185812,1,27,13,23000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13602",13,1102,536,12,5256478,0,33,11,31700,0,0,0,0,0,1,0,0,0,1,NA,13121
"13603",13,1102,536,12,8429917,1,55,12,41000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13604",13,1102,536,12,1846011,1,41,13,0,0,0,0,1,0,1,0,1,0,0,NA,13121
"13605",13,1102,536,12,7302826,0,38,4,7200,1,0,0,1,0,0,0,0,0,1,0,13121
"13606",13,1102,536,12,1941680,0,55,13,315000,0,0,0,1,0,1,0,0,1,1,NA,13121
"13607",13,1102,536,12,4283866,1,63,9,1200,0,0,0,1,0,1,0,0,0,0,NA,13121
"13608",13,1102,536,12,1291021,0,46,13,60000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13609",13,1102,536,12,7189774,0,51,14,95000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13610",13,1102,536,12,8809606,0,27,9,24530,1,0,0,1,0,0,0,0,1,1,0,13121
"13611",13,1102,536,12,178994,1,36,13,13300,0,0,0,1,0,1,0,1,0,1,NA,13121
"13612",13,1102,536,12,1297604,1,57,11,0,0,0,0,1,0,1,0,0,0,0,NA,13121
"13613",13,1102,536,12,165386,0,33,8,20000,0,0,0,1,0,1,0,0,1,1,NA,13121
"13614",13,1102,536,12,7722115,1,28,5,21000,1,0,0,1,0,0,1,1,0,0,0,13121
"13615",13,1102,536,12,336180,1,27,14,10000,0,0,0,1,0,0,1,0,0,1,1,13121
"13616",13,1102,536,12,8809085,0,74,15,140300,0,0,0,1,0,1,0,0,1,0,NA,13121
"13617",13,1102,536,12,5020688,0,67,15,93200,0,0,0,0,0,1,0,0,1,1,NA,13121
"13618",13,1102,536,12,9650640,0,93,13,3790,0,0,0,1,0,1,0,1,1,0,NA,13121
"13619",13,1102,536,12,9501137,1,24,13,14000,0,0,1,0,0,0,0,0,0,0,1,13121
"13620",13,1102,536,12,9401824,0,38,13,55000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13621",13,1102,536,12,9475063,1,82,13,43600,0,0,0,0,1,1,0,1,1,0,NA,13121
"13622",13,1102,536,12,3734717,1,39,13,4900,0,0,0,1,0,1,1,0,0,1,NA,13121
"13623",13,1102,536,12,6814645,1,89,8,23400,0,0,0,0,1,1,0,1,0,0,1,13121
"13624",13,1102,536,12,6379189,1,44,14,57000,0,0,0,1,0,1,1,1,0,1,NA,13121
"13625",13,1102,536,12,7592159,1,29,11,32000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13626",13,1102,536,12,4728876,0,41,11,140600,0,0,0,1,0,1,0,0,0,1,NA,13121
"13627",13,1102,536,12,4953550,1,45,14,63100,0,0,0,1,0,1,1,0,0,1,NA,13121
"13628",13,1102,536,12,127180,0,82,13,99100,0,0,0,1,0,1,0,0,0,0,NA,13121
"13629",13,1102,536,12,419984,1,24,13,41000,1,0,0,0,0,1,0,0,0,1,1,13121
"13630",13,1102,536,12,9730733,1,37,14,47600,0,0,0,0,0,1,0,0,0,0,NA,13121
"13631",13,1102,536,12,7818065,1,57,14,50500,0,0,0,1,0,1,0,0,0,1,NA,13121
"13632",13,1102,536,12,8526108,0,40,13,118000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13633",13,1102,536,12,4708634,0,60,12,146100,0,0,0,1,0,1,0,0,0,1,NA,13121
"13634",13,1102,536,12,9264595,0,49,14,35500,0,0,0,1,0,1,0,0,1,1,NA,13121
"13635",13,1102,536,12,5493352,0,35,13,315000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13636",13,1102,536,12,6518300,0,46,13,327000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13637",13,1102,536,12,784543,1,36,11,63000,0,0,0,1,0,1,1,1,0,1,NA,13121
"13638",13,1102,536,12,5134379,1,93,4,13100,0,1,0,1,0,1,0,1,0,0,NA,13121
"13639",13,1102,536,12,3723681,0,76,13,51900,0,0,0,1,0,1,0,0,1,0,0,13121
"13640",13,1102,536,12,1172525,0,40,9,22500,0,0,1,1,0,1,0,0,0,1,1,13121
"13641",13,1102,536,12,8675861,0,36,11,30000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13642",13,1102,536,12,2188388,0,51,9,48110,0,0,0,0,0,1,0,1,0,1,NA,13121
"13643",13,1102,536,12,8360046,0,24,11,28000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13644",13,1102,536,12,1076227,1,39,11,52000,0,0,0,1,0,1,1,0,0,0,NA,13121
"13645",13,1102,536,12,518540,1,48,13,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"13646",13,1102,536,12,9763900,0,23,13,50000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13647",13,1102,536,12,1276777,1,31,13,12000,0,0,1,1,0,0,1,0,0,1,1,13121
"13648",13,1102,536,12,8724550,1,46,13,45700,0,0,0,1,0,1,1,0,0,1,NA,13121
"13649",13,1102,536,12,9794253,1,54,9,27000,0,0,0,0,0,1,0,0,0,0,NA,13121
"13650",13,1102,536,12,3843824,0,48,11,33100,0,0,0,1,0,1,0,0,0,1,NA,13121
"13651",13,1102,536,12,1482278,0,67,15,91500,0,0,0,1,0,1,0,1,1,1,NA,13121
"13652",13,1102,536,12,5167845,1,69,12,23000,0,0,0,0,1,1,0,0,0,0,NA,13121
"13653",13,1102,536,12,1932179,1,45,13,42100,0,0,0,0,0,1,1,0,0,1,NA,13121
"13654",13,1102,536,12,3963152,1,41,13,85000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13655",13,1102,536,12,7642251,1,45,13,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"13656",13,1102,536,12,5028913,0,31,13,75000,0,1,0,1,0,1,0,0,0,1,NA,13121
"13657",13,1102,536,12,7241810,0,24,9,10000,0,0,0,0,0,1,0,1,0,1,1,13121
"13658",13,1102,536,12,5253183,0,29,10,10000,0,0,0,1,0,1,0,0,1,0,NA,13121
"13659",13,1102,536,12,9506334,1,27,11,28000,0,0,0,0,0,1,0,1,0,1,NA,13121
"13660",13,1102,536,12,1748218,0,38,13,279000,1,0,0,1,0,1,0,0,0,1,1,13121
"13661",13,1102,536,12,7524548,1,45,13,263000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13662",13,1102,536,12,8315743,0,31,1,2400,1,0,0,0,0,0,0,1,0,1,0,13121
"13663",13,1102,536,12,3038319,1,50,14,50200,0,0,0,1,0,1,1,0,0,1,NA,13121
"13664",13,1102,536,12,4127349,0,43,11,72400,0,0,0,0,0,1,0,0,0,1,NA,13121
"13665",13,1102,536,12,4037000,0,38,13,78000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13666",13,1102,536,12,384736,0,58,13,74800,0,0,0,0,0,1,0,0,0,0,NA,13121
"13667",13,1102,536,12,7805759,1,34,13,74000,0,0,0,0,0,0,0,0,0,1,1,13121
"13668",13,1102,536,12,9483027,1,36,14,57100,0,0,0,0,0,1,0,0,0,1,NA,13121
"13669",13,1102,536,12,5270545,0,59,3,1600,1,0,0,1,0,0,0,0,0,1,0,13121
"13670",13,1102,536,12,9045310,1,48,9,65000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13671",13,1102,536,12,1883541,1,50,11,4000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13672",13,1102,536,12,4836608,0,45,13,315000,0,1,0,1,0,1,0,0,0,1,NA,13121
"13673",13,1102,536,12,4886461,0,30,13,42200,0,0,0,1,0,1,0,1,0,1,NA,13121
"13674",13,1102,536,12,5876465,0,22,11,5600,1,0,0,0,0,0,0,1,0,1,NA,13121
"13675",13,1102,536,12,1389481,0,29,13,30000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13676",13,1102,536,12,880680,0,47,10,48000,0,0,0,1,0,1,0,1,0,1,NA,13121
"13677",13,1102,536,12,7533330,1,27,13,40000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13678",13,1102,536,12,587199,0,35,11,40100,0,0,0,1,0,1,0,0,0,1,NA,13121
"13679",13,1102,536,12,785429,0,57,13,315000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13680",13,1102,536,12,3628315,0,47,13,120000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13681",13,1102,536,12,9644242,0,28,3,20000,1,0,0,0,0,0,0,0,0,1,1,13121
"13682",13,1102,536,12,9338040,0,27,13,48000,1,0,0,1,0,0,0,0,0,1,1,13121
"13683",13,1102,536,12,7159540,0,35,13,125000,0,0,1,1,0,0,0,0,0,1,1,13121
"13684",13,1102,536,12,5697528,1,46,14,81200,0,0,0,1,0,1,0,0,0,1,NA,13121
"13685",13,1102,536,12,80759,0,70,13,15600,0,0,0,1,0,1,0,0,1,1,NA,13121
"13686",13,1102,536,12,88845,0,35,13,65000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13687",13,1102,536,12,4522846,0,40,14,80000,0,0,0,1,0,1,0,1,0,1,NA,13121
"13688",13,1102,536,12,1005466,0,31,13,22300,0,0,0,0,0,1,0,0,0,1,NA,13121
"13689",13,1102,536,12,4515530,0,23,9,0,0,0,0,0,0,1,0,1,0,0,1,13121
"13690",13,1102,536,12,1016904,1,39,13,50080,0,0,0,1,0,1,0,1,0,1,NA,13121
"13691",13,1102,536,12,5171140,1,28,12,50000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13692",13,1102,536,12,2243106,0,30,13,63000,0,0,0,0,0,1,0,0,1,1,NA,13121
"13693",13,1102,536,12,3843824,1,50,10,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"13694",13,1102,536,12,1482278,1,69,14,6200,0,0,0,1,0,1,0,1,0,0,NA,13121
"13695",13,1102,536,12,6157388,1,31,10,150000,0,0,0,0,0,1,0,1,0,1,NA,13121
"13696",13,1102,536,12,1996007,1,24,13,27000,0,0,0,1,0,0,0,0,0,0,1,13121
"13697",13,1102,536,12,1410782,1,29,7,0,0,0,0,0,0,1,0,0,0,0,NA,13121
"13698",13,1102,536,12,4955804,1,88,9,25500,0,0,0,1,0,1,0,1,0,0,NA,13121
"13699",13,1102,536,12,4519477,1,36,13,17000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13700",13,1102,536,12,7241810,1,47,9,0,0,0,0,1,0,0,0,1,0,0,0,13121
"13701",13,1102,536,12,7653562,0,32,12,40600,0,1,0,0,0,1,0,1,0,1,NA,13121
"13702",13,1102,536,12,8410067,1,60,10,6000,0,0,0,1,0,1,0,0,0,0,NA,13121
"13703",13,1102,536,12,4676967,0,45,12,23000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13704",13,1102,536,12,2752933,0,48,14,150000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13705",13,1102,536,12,4290464,1,50,11,6000,0,0,0,1,0,1,0,1,0,1,NA,13121
"13706",13,1102,536,12,5926940,1,39,15,35000,0,0,0,1,0,1,0,0,0,1,1,13121
"13707",13,1102,536,12,8897302,1,75,9,6300,0,0,0,0,0,1,0,0,0,0,NA,13121
"13708",13,1102,536,12,189053,0,28,10,32200,0,0,0,0,0,0,0,0,0,1,NA,13121
"13709",13,1102,536,12,1953613,1,73,14,34400,0,0,0,0,1,1,0,0,0,0,NA,13121
"13710",13,1102,536,12,4820425,0,38,13,106000,0,0,0,1,0,1,0,1,1,1,NA,13121
"13711",13,1102,536,12,869194,0,55,13,40000,0,1,0,0,0,1,0,0,1,1,NA,13121
"13712",13,1102,536,12,5789259,1,74,15,27600,0,0,0,0,0,1,0,0,0,0,NA,13121
"13713",13,1102,536,12,4481297,0,50,3,2600,1,0,0,1,0,0,0,0,0,1,0,13121
"13714",13,1102,536,12,1992934,1,40,13,4000,0,0,0,1,0,1,1,0,0,1,1,13121
"13715",13,1102,536,12,5178654,1,26,11,56000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13716",13,1102,536,12,8103,1,48,12,8300,0,0,0,1,0,1,0,0,0,1,NA,13121
"13717",13,1102,536,12,1054443,1,68,7,19000,0,0,0,0,1,1,0,0,0,0,NA,13121
"13718",13,1102,536,12,4035712,1,42,13,-2000,0,0,0,1,0,1,1,0,0,0,NA,13121
"13719",13,1102,536,12,608822,1,70,5,5000,0,0,0,1,0,1,0,0,0,0,NA,13121
"13720",13,1102,536,12,1669193,0,32,13,50000,0,0,0,0,0,1,0,0,1,1,NA,13121
"13721",13,1102,536,12,30144,1,28,13,27000,0,1,0,0,0,0,0,0,0,1,NA,13121
"13722",13,1102,536,12,5864945,1,44,14,19480,0,0,0,1,0,1,1,0,0,1,NA,13121
"13723",13,1102,536,12,2626890,0,29,14,40000,0,0,0,0,0,1,0,0,1,1,NA,13121
"13724",13,1102,536,12,6542778,1,46,10,15000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13725",13,1102,536,12,761196,1,74,9,8400,0,0,0,0,1,1,0,0,0,0,NA,13121
"13726",13,1102,536,12,7925610,0,49,13,315000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13727",13,1102,536,12,6599155,0,25,7,10000,1,0,0,0,0,0,0,0,0,1,0,13121
"13728",13,1102,536,12,6636247,0,37,13,102000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13729",13,1102,536,12,7774384,1,29,14,56000,0,0,0,1,0,1,0,0,0,0,NA,13121
"13730",13,1102,536,12,979067,1,44,11,0,0,0,0,0,0,1,1,0,0,0,NA,13121
"13731",13,1102,536,12,726969,0,35,11,50000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13732",13,1102,536,12,4302676,1,23,9,35000,0,1,0,0,0,1,0,0,0,1,NA,13121
"13733",13,1102,536,12,5524189,1,37,13,66080,0,0,0,1,0,1,0,0,0,1,NA,13121
"13734",13,1102,536,12,336180,0,39,14,142000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13735",13,1102,536,12,6958983,0,60,15,335000,0,0,0,0,0,1,0,0,0,1,1,13121
"13736",13,1102,536,12,2986069,0,28,13,40000,0,0,0,0,0,0,0,0,0,1,1,13121
"13737",13,1102,536,12,7261067,0,22,11,4380,0,0,0,0,0,1,0,0,0,0,NA,13121
"13738",13,1102,536,12,7302826,0,31,2,6700,1,0,0,0,0,0,0,0,0,1,0,13121
"13739",13,1102,536,12,9224056,0,31,13,165000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13740",13,1102,536,12,8809606,0,21,9,400,1,1,0,0,0,0,0,0,0,1,0,13121
"13741",13,1102,536,12,9606699,1,40,10,42000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13742",13,1102,536,12,9048642,1,22,11,20800,0,1,0,0,0,1,0,0,0,1,0,13121
"13743",13,1102,536,12,5729010,0,29,9,18000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13744",13,1102,536,12,6652695,0,24,11,15800,1,0,0,0,0,0,0,0,0,1,1,13121
"13745",13,1102,536,12,9657420,1,47,13,35000,0,1,0,0,0,1,0,0,0,0,NA,13121
"13746",13,1102,536,12,5728527,0,31,11,20000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13747",13,1102,536,12,870715,0,40,15,364000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13748",13,1102,536,12,7127631,1,45,15,26900,0,0,0,1,0,1,1,0,0,1,NA,13121
"13749",13,1102,536,12,4872177,1,22,11,20000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13750",13,1102,536,12,1675405,1,38,16,51000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13751",13,1102,536,12,2351252,0,20,9,20440,0,0,1,0,0,1,0,0,0,1,NA,13121
"13752",13,1102,536,12,2351252,1,49,10,40900,0,0,1,1,0,1,0,0,0,1,1,13121
"13753",13,1102,536,12,4676394,1,55,11,284000,0,0,0,1,0,1,0,0,0,0,NA,13121
"13754",13,1102,536,12,9066906,0,47,13,13300,0,0,0,0,0,1,0,0,0,1,NA,13121
"13755",13,1102,536,12,3112699,0,60,11,22000,0,0,0,0,0,1,0,1,1,1,NA,13121
"13756",13,1102,536,12,2088234,0,29,10,12000,1,0,0,1,0,1,0,0,0,1,1,13121
"13757",13,1102,536,12,1067206,0,48,11,33450,0,0,0,1,0,1,0,0,1,1,NA,13121
"13758",13,1102,536,12,7440129,0,30,15,38000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13759",13,1102,536,12,7123418,1,56,10,30000,0,0,0,0,0,1,0,1,0,1,NA,13121
"13760",13,1102,536,12,7505666,0,77,14,43200,0,0,0,0,1,1,0,0,1,0,NA,13121
"13761",13,1102,536,12,7528350,0,28,13,45500,0,0,0,0,0,1,0,0,0,1,NA,13121
"13762",13,1102,536,12,9553234,0,18,3,5100,1,0,0,0,0,0,0,0,0,1,0,13121
"13763",13,1102,536,12,7429714,1,18,7,0,0,0,0,0,0,1,0,0,0,0,NA,13121
"13764",13,1102,536,12,4885315,1,37,13,0,0,0,0,1,0,0,1,0,0,0,NA,13121
"13765",13,1102,536,12,2937900,1,56,9,31500,0,0,0,0,0,1,0,0,0,1,NA,13121
"13766",13,1102,536,12,5890825,0,52,11,24300,0,0,0,1,0,1,0,0,1,0,NA,13121
"13767",13,1102,536,12,4877324,1,24,13,14100,0,0,0,0,0,1,0,0,0,1,NA,13121
"13768",13,1102,536,12,5800840,0,19,4,25000,1,0,0,0,0,0,0,0,0,1,0,13121
"13769",13,1102,536,12,5361048,1,84,9,1700,0,0,0,0,1,1,0,1,0,0,NA,13121
"13770",13,1102,536,12,3497248,1,22,11,17000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13771",13,1102,536,12,7907322,1,30,13,30050,0,0,0,0,0,1,0,0,0,1,NA,13121
"13772",13,1102,536,12,5101681,0,29,9,32000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13773",13,1102,536,12,6354943,1,85,11,9600,0,0,0,0,1,1,0,0,0,0,NA,13121
"13774",13,1102,536,12,6094862,0,32,11,80000,0,0,0,1,0,1,0,0,0,1,1,13121
"13775",13,1102,536,12,8883025,1,33,12,35100,0,0,0,0,0,1,0,0,0,1,1,13121
"13776",13,1102,536,12,9835825,0,53,9,57900,0,0,0,1,0,0,0,0,0,1,NA,13121
"13777",13,1102,536,12,9875215,1,57,10,82000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13778",13,1102,536,12,6751004,1,66,10,11300,0,0,0,1,0,1,0,0,0,0,NA,13121
"13779",13,1102,536,12,9689095,0,63,13,160400,0,0,0,1,0,1,0,0,0,1,NA,13121
"13780",13,1102,536,12,6803160,1,58,12,2200,0,0,0,1,0,1,0,0,0,0,NA,13121
"13781",13,1102,536,12,2776424,0,41,13,78000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13782",13,1102,536,12,376917,1,38,13,23000,0,0,0,1,0,1,1,0,0,0,NA,13121
"13783",13,1102,536,12,7805705,0,34,13,82000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13784",13,1102,536,12,9501137,1,48,12,14400,0,0,1,1,0,1,1,0,0,1,1,13121
"13785",13,1102,536,12,5167845,0,44,14,135600,0,0,0,1,0,1,0,0,0,1,NA,13121
"13786",13,1102,536,12,9835825,1,45,14,53000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13787",13,1102,536,12,6652695,0,52,9,96000,1,0,0,0,0,0,0,0,0,1,1,13121
"13788",13,1102,536,12,5565865,1,27,13,39000,0,0,0,0,0,1,0,0,0,0,NA,13121
"13789",13,1102,536,12,770360,0,93,9,7800,0,0,0,0,1,1,0,1,0,0,NA,13121
"13790",13,1102,536,12,3656360,0,23,13,32500,0,1,0,1,0,1,0,1,0,1,NA,13121
"13791",13,1102,536,12,9931280,1,38,12,0,0,0,1,1,0,1,1,0,0,0,0,13121
"13792",13,1102,536,12,2649444,0,19,8,10000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13793",13,1102,536,12,6964999,1,23,13,6000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13794",13,1102,536,12,5876465,0,32,3,0,1,0,0,1,0,0,0,0,0,1,0,13121
"13795",13,1102,536,12,2050476,0,56,12,104000,0,0,0,1,0,1,0,0,1,1,NA,13121
"13796",13,1102,536,12,7441693,0,18,9,41000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13797",13,1102,536,12,8592834,1,30,11,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"13798",13,1102,536,12,4409134,1,47,14,52000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13799",13,1102,536,12,8266093,0,30,13,40900,0,0,0,0,0,1,0,0,0,0,NA,13121
"13800",13,1102,536,12,7441693,1,42,8,34600,0,0,0,1,0,1,0,0,0,1,1,13121
"13801",13,1102,536,12,8255736,0,28,13,60000,0,0,0,0,0,1,0,0,0,1,1,13121
"13802",13,1102,536,12,92727,1,47,14,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"13803",13,1102,536,12,622178,0,34,13,70000,0,1,0,0,0,0,0,0,0,1,NA,13121
"13804",13,1102,536,12,3628315,1,37,13,65000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13805",13,1102,536,12,5366040,1,36,13,0,0,0,0,1,0,1,1,1,0,0,NA,13121
"13806",13,1102,536,12,8237082,1,82,13,0,0,0,0,1,0,1,0,0,0,0,NA,13121
"13807",13,1102,536,12,9644242,0,21,9,18300,1,0,0,0,0,0,0,1,0,1,1,13121
"13808",13,1102,536,12,7611834,0,50,11,144000,0,0,0,1,0,1,0,0,1,1,NA,13121
"13809",13,1102,536,12,872654,1,43,13,95200,0,0,0,1,0,1,1,0,0,1,1,13121
"13810",13,1102,536,12,7603756,0,42,14,30000,0,0,0,0,0,0,0,0,0,1,1,13121
"13811",13,1102,536,12,4074449,1,84,10,12200,0,0,0,0,1,1,0,0,0,0,NA,13121
"13812",13,1102,536,12,5319783,1,23,13,29000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13813",13,1102,536,12,2547410,1,30,13,40000,0,0,0,0,0,1,0,1,0,1,NA,13121
"13814",13,1102,536,12,3399432,1,38,14,56500,0,0,0,0,0,1,0,0,0,1,NA,13121
"13815",13,1102,536,12,1827340,0,26,13,30000,0,0,0,0,0,1,0,1,0,1,NA,13121
"13816",13,1102,536,12,6307382,1,53,13,0,0,0,0,1,0,1,0,0,0,1,NA,13121
"13817",13,1102,536,12,6554224,0,69,11,15100,0,0,0,1,0,1,0,0,0,0,NA,13121
"13818",13,1102,536,12,9282455,1,80,3,0,0,0,0,1,0,1,0,1,0,0,NA,13121
"13819",13,1102,536,12,552334,0,38,14,1e+05,0,0,0,1,0,1,0,0,0,1,NA,13121
"13820",13,1102,536,12,9157583,1,65,13,7800,0,0,0,1,0,1,0,0,0,1,NA,13121
"13821",13,1102,536,12,5590594,0,31,13,50000,1,0,0,0,0,1,0,0,0,1,1,13121
"13822",13,1102,536,12,1957593,0,53,15,265500,0,0,0,1,0,1,0,0,1,1,NA,13121
"13823",13,1102,536,12,4481297,1,48,1,0,1,0,0,1,0,0,1,0,0,0,0,13121
"13824",13,1102,536,12,1037862,1,52,14,50000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13825",13,1102,536,12,2805340,0,69,13,12000,0,0,0,1,0,1,0,0,1,0,NA,13121
"13826",13,1102,536,12,4629309,1,30,9,23300,0,0,0,0,0,1,0,1,0,1,NA,13121
"13827",13,1102,536,12,998031,1,39,13,12000,0,0,0,1,0,1,1,0,0,1,NA,13121
"13828",13,1102,536,12,8338115,0,25,13,34000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13829",13,1102,536,12,3399624,1,42,11,370,0,1,0,1,0,1,1,0,0,0,NA,13121
"13830",13,1102,536,12,682977,0,52,10,30600,0,0,0,1,0,1,0,0,1,1,NA,13121
"13831",13,1102,536,12,5294426,0,27,13,42100,0,0,0,0,0,1,0,0,0,1,NA,13121
"13832",13,1102,536,12,422416,0,54,13,56800,0,1,0,0,0,1,0,1,0,1,NA,13121
"13833",13,1102,536,12,1905598,0,61,13,37000,0,1,0,1,0,1,0,0,0,1,NA,13121
"13834",13,1102,536,12,4929638,1,50,12,0,0,0,1,1,0,0,0,0,0,0,1,13121
"13835",13,1102,536,12,2020708,1,32,13,86000,0,0,0,0,0,1,0,0,0,1,NA,13121
"13836",13,1102,536,12,6709107,1,25,13,48100,0,0,0,1,0,1,0,0,0,1,NA,13121
"13837",13,1102,536,12,1437973,1,37,13,0,0,0,0,1,0,1,0,0,0,0,NA,13121
"13838",13,1102,536,12,7898622,0,48,10,325000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13839",13,1102,536,12,7089501,0,20,5,19000,1,0,0,1,0,0,0,0,0,1,1,13121
"13840",13,1102,536,12,2410373,0,77,11,73000,0,0,0,1,0,1,0,1,1,0,NA,13121
"13841",13,1102,536,12,9657610,0,27,9,12300,1,0,0,1,0,0,0,0,0,0,1,13121
"13842",13,1102,536,12,3330591,1,60,9,36400,0,0,0,1,0,1,0,0,0,1,NA,13121
"13843",13,1102,536,12,6617137,1,79,9,61700,0,0,0,0,1,1,0,1,0,0,NA,13121
"13844",13,1102,536,12,8514952,0,25,12,70000,0,0,0,0,0,1,0,0,0,0,NA,13121
"13845",13,1102,536,12,8228076,1,50,11,62500,0,1,0,0,0,1,0,0,0,1,NA,13121
"13846",13,1102,536,12,7078365,1,23,11,0,0,0,0,1,0,1,1,0,0,0,NA,13121
"13847",13,1102,536,12,7774384,0,27,13,50000,0,0,0,1,0,1,0,0,0,1,NA,13121
"13848",13,1102,536,12,2160906,0,27,11,44300,0,0,0,0,0,1,0,0,1,0,NA,13121
"13849",13,1102,536,12,3497248,0,25,11,0,0,0,0,1,0,0,0,0,0,1,1,13121
"13850",13,1102,536,12,7078365,0,27,13,19000,0,0,0,1,0,1,0,0,0,0,NA,13121
"13851",13,1102,536,12,8580591,0,35,14,25000,0,1,0,1,0,0,0,0,0,1,NA,13121
"13852",13,1102,536,12,3025246,0,57,15,0,0,0,0,1,0,1,0,0,1,0,NA,13121
"13853",13,1102,536,12,24552,0,36,13,43000,0,0,0,0,0,1,0,0,1,1,NA,13121
"13854",13,1102,536,12,5303696,1,50,9,15800,0,0,0,1,0,1,0,0,0,1,NA,13121
"13855",13,1102,536,12,5783741,0,32,11,30000,0,1,0,0,0,1,0,0,0,1,NA,13121
